name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url
昭和 （しょうわ）	3.57	茅場町駅	03-3249-0002	東京都中央区日本橋茅場町3-8-12 茅場町鈴藤ビル 1F	35.67772134043568	139.7779776754208	11:00～15:00／18:00～23:30（L.O.） 　売り切れ次第終了	土曜日、日曜日、祝日、年末年始休業	8席 （カウンター8席　お昼は10席・夜は8～9席 ）	https://tabelog.com/tokyo/A1302/A130203/13045473/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92553/92553439.jpg?token=b19e3e8&api=v2
麺屋 大申 日本橋本店 （MENYA Daishin）	3.57	東日本橋駅	不明の為情報お待ちしております	東京都中央区日本橋久松町2-8	35.68937046834101	139.78348084870242	[月～金]11:45～14:30 18:00～23:00(L.O.22:30)[土]11:45～14:30 18:00～22:00(L.O.21:30)	日曜日	30席 （[1階]テーブル4人席×3、テーブル2人席×2 [2階]テーブル6人席×2、テーブル2人席×1）	https://tabelog.com/tokyo/A1302/A130204/13166864/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92296/92296867.jpg?token=f649210&api=v2
火の豚 人形町駅前店	3.57	人形町駅	不明の為情報お待ちしております	東京都中央区人形町3-7-14	35.686245771192475	139.78168503060053	11:30～15:00 (L.O.14:50)17:00～21:00 (L.O.20:50)※材料切れ次第終了	日曜日	7席 （カウンター席のみ）	https://tabelog.com/tokyo/A1302/A130204/13218617/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90642/90642470.jpg?token=eaafbda&api=v2
汁なし担担麺ピリリ	3.55	水天宮前駅	070-3201-4649	東京都中央区日本橋人形町2-15-17 海老原ビル２F	35.68469239604271	139.78568171464102	11:00-15:00, 18:00-22:00（L.O）日曜・祝日も上記時間帯で営業年末年始は変則となります。別途お知らせ致します。 日曜営業	なし（年末年始はお休みを頂きます。事前にHPなどでお知らせします）	23席 （カウンター３席、テーブル４席×3、ソファーテーブル席８席）	https://tabelog.com/tokyo/A1302/A130204/13197440/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90485/90485390.jpg?token=3e2470a&api=v2
大勝軒	3.55	三越前駅	03-3241-2551	東京都中央区日本橋本町1-3-3	35.68588363443236	139.7758538822951	[月～金] 11:00～14:30　　　　17:00～21:00	土曜日・日曜日・祝日	48席	https://tabelog.com/tokyo/A1302/A130202/13032155/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92643/92643332.jpg?token=556cb87&api=v2
ど・みそ 八丁堀店	3.54	宝町駅	050-5590-4500	東京都中央区八丁堀3-9-6	35.67499129355166	139.7744789250213	[月～金]11:00～23:00(22:30L.O）[土・日･祝]11:00～21:30(21:00L.O) 各材料がなくなり次第終了	無休	40席 （カウンター席11席　テーブル2人用2卓　平日ランチ営業のみ２Fテーブル25席）	https://tabelog.com/tokyo/A1302/A130203/13108681/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/48122/48122625.jpg?token=6d55b4b&api=v2
博多麺房 赤のれん 丸の内店 （はかためんぼうあかのれん）	3.54	二重橋前駅	03-3201-4775	東京都千代田区丸の内2-4-1 丸の内ビルディング 6F	35.68095769879173	139.76424200049277	月～土 11:00～23:00（LO22：30）日 11:00～22:00（LO21：30） 日曜営業	無休	45席	https://tabelog.com/tokyo/A1302/A130201/13010547/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/67/67820.jpg?token=7d1e4fb&api=v2
俺式 純	3.53	東京駅	03-3212-2558	東京都千代田区丸の内1-9-1 東京駅一番街 東京ラーメンストリート	35.67936522943426	139.7680662906141	10:30～23:30(L.O.23:00) 日曜営業	年中無休	30席 （カウンター14席　テーブル2人8席）	https://tabelog.com/tokyo/A1302/A130201/13160396/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/69581/69581422.jpg?token=d3adb63&api=v2
為治郎 （ためじろう）	3.53	東京駅	03-3216-6717	東京都千代田区丸の内1-9-1 東京駅一番街 1F	35.68132023017431	139.7682585946678	7:30～21:00 日曜営業	無休		https://tabelog.com/tokyo/A1302/A130201/13137848/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92549/92549850.jpg?token=b5c28c4&api=v2
麺や 大和	3.53	人形町駅	不明の為情報お待ちしております	東京都中央区日本橋人形町2-6-8 1F	35.68619579856402	139.78294603928583	11:30～15:00	火曜・土曜・日曜・祝日	11席 （カウンター7席、テーブル4席）	https://tabelog.com/tokyo/A1302/A130204/13218327/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93460/93460172.jpg?token=94e44a5&api=v2
九州じゃんがら 日本橋店	3.52	日本橋駅	03-3281-0701	東京都中央区日本橋1-7-7	35.68325015502702	139.77577427052333	[月～木] 10:45～23:30 [金] 10:45～23:45 [土・日・祝] 10:45～23:00 日曜営業	無休	19席	https://tabelog.com/tokyo/A1302/A130202/13000538/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93094/93094423.jpg?token=a898a23&api=v2
ちょもらんま酒場 八重洲地下街店	3.52	京橋駅	03-3517-5652	東京都中央区八重洲2-1 八重洲地下街 八重洲地下1番通り	35.6796674056679	139.77136507944024	【平日】11:00 – 22:30（L.O.22:00）【土日祝】11:00 – 22:00（L.O.21:30） 日曜営業	施設休業日	71席	https://tabelog.com/tokyo/A1302/A130201/13124787/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93347/93347834.jpg?token=7cccaa2&api=v2
竹井幸彦 八丁堀茅場町店 （【旧店名】麺酒蔵 竹井幸彦）	3.52	八丁堀駅	050-5594-1988	東京都中央区新川2-8-1 長山ビル1F	35.67592156325543	139.77971316970863	■ランチ　　 11：00～14：45　L.O14:30■ディナー　17：00～23：30　　　　　　　　※ドリンクＬＯ　23：15　　　　　　　　※お料理ＬＯ　22：45	日曜	40席 （カウンター5席、テーブル25席、ソファ12席、テラス6席）	https://tabelog.com/tokyo/A1302/A130203/13129490/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/84254/84254427.jpg?token=0710d7a&api=v2
crab台風。	3.52	人形町駅	03-6667-0600	東京都中央区日本橋蛎殻町1-9-5 大鷲ビル1F	35.68339107557421	139.78163016659238	11:00～15:0017:00～21:00	無休	10席 （カウンター席のみ）	https://tabelog.com/tokyo/A1302/A130204/13222565/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93966/93966920.jpg?token=8a63e41&api=v2
高知県芸西村 土佐鴨 日本橋	3.52	日本橋駅	050-5593-3714	東京都中央区日本橋2-2-4 せっつビル4F	35.68208383281077	139.77244932258174	[月～金]11:30～14:00(L.O13:30)17:00～23:30(L.O.23:00)[土]17:00～23:00(L.O22:30)	日祝。	45席	https://tabelog.com/tokyo/A1302/A130202/13195545/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/51246/51246263.jpg?token=69253fc&api=v2
室壱羅麺 （むろいちらーめん）	3.51	三越前駅	03-3279-0866	東京都中央区日本橋室町1-12-12 水島ビル 1F	35.685934030823645	139.77555666502465	[月～金]11:00～15:00／18:00～21:30（L.O.）[土・祝]11:00～15:00（L.O.）	日曜日	16席 （カウンター4席、テーブル12席）	https://tabelog.com/tokyo/A1302/A130202/13091594/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91632/91632605.jpg?token=45701cc&api=v2
ばしらあ	3.51	人形町駅	非設置	東京都中央区日本橋人形町2-11-8	35.68544979562849	139.78457093868545	月曜〜金曜11:00〜14:3017:10〜21:30ラストオーダー	土曜日・日曜日・祝日	21席 （1階８名（１０名では狭いとの声で８名にしました）、　2階１３名）	https://tabelog.com/tokyo/A1302/A130204/13163094/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/45374/45374966.jpg?token=1e077f1&api=v2
松田家 日本橋室町店	3.51	三越前駅	03-3272-7717	東京都中央区日本橋室町1-6-14	35.68501793871623	139.77474128441648	10:00～23:00	日曜		https://tabelog.com/tokyo/A1302/A130202/13166188/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93307/93307974.jpg?token=6224803&api=v2
らーめん バリ男 日本橋店 （BARIO）	3.50	日本橋駅	03-6225-2252	東京都中央区日本橋2-9-2	35.68133673452778	139.7749699809726	[月～金]　11:00～23:00[土・日・祝]　11:00～15:00　17:00～21:00 日曜営業		12席 （カウンター12席）	https://tabelog.com/tokyo/A1302/A130202/13132347/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/91467/91467781.jpg?token=ba30760&api=v2
旭川ラーメン番外地 八重洲北口店 （あさひかわらーめん・ばんがいち）	3.50	東京駅	03-3274-5005	東京都中央区八重洲2-1 八重洲地下街 北１号	35.68120748227624	139.76927879290932	[月～金] 10:30～21:30 [土・日・祝] 10:30～21:00 日曜営業	無休	18席	https://tabelog.com/tokyo/A1302/A130201/13000512/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92840/92840545.jpg?token=dac6258&api=v2
はやし	3.61	渋谷駅	03-3770-9029	東京都渋谷区道玄坂1-14-9 ソシアル道玄坂　１Ｆ	35.65732296056167	139.69811246961893	11:30～15:30※スープが無くなり次第終了	日曜・祝日 2018/9/6臨時休業	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1303/A130301/13003367/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/67746/67746140.jpg?token=0c8712a&api=v2
おおぜき中華そば店	3.61	恵比寿駅	03-3780-3116	東京都渋谷区恵比寿西1-9-4 小熊ビル 1Ｆ	35.646990904287186	139.707955738954	【平日・土】11:00～22:00【日・祝】11:00〜14:00 日曜営業	無休（※お盆正月を除く）	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1303/A130302/13147623/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/86564/86564276.jpg?token=dd0c026&api=v2
喜楽 （きらく）	3.60	神泉駅	03-3461-2032	東京都渋谷区道玄坂2-17-6	35.65902109041858	139.69686193973453	11:30～20:30 日曜営業	水曜	27席 （1階：カウンター7席　　2階：テーブル20席）	https://tabelog.com/tokyo/A1303/A130301/13001705/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/77952/77952538.jpg?token=9b444ec&api=v2
すごい煮干ラーメン凪 渋谷東口店 （【旧店名】ラーメン凪　煮干王　渋谷店）	3.59	渋谷駅	03-6427-4558	東京都渋谷区渋谷3-7-2 第3矢木ビル 1F	35.657869126845284	139.70461551550602	[月～木]10:30～翌1:00[金・土]10:30~翌3:00[日・祝]10:30～22:00 日曜営業	年中無休(社員研修等で臨休の場合あり)	19席 （カウンター17席　　テーブル2席 ）	https://tabelog.com/tokyo/A1303/A130301/13137167/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/32030/32030202.jpg?token=41c1fb7&api=v2
穀雨 （コクウ）	3.59	渋谷駅	03-3770-7709	東京都渋谷区桜丘町29-5 石島ビル 1F	35.65507822270305	139.69937441261072	【平日】12:00～15:00（L.O.）18:00〜20:00（L.O.）【土】※第１第３土曜は休み12:00～15:00（L.O.）	日曜・祝日・第１第３土曜	9席 （カウンターのみ）	https://tabelog.com/tokyo/A1303/A130301/13149719/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/66704/66704030.jpg?token=5b94c10&api=v2
中華ソバ 櫻坂 （桜坂 さくらざか）	3.58	渋谷駅	03-3770-1102	東京都渋谷区桜丘町17-10 吉野ビル 1F	35.656238898111994	139.7010754380719	【平日・土】11:00～23:00【日】11:00〜21:00	無休	14席 （カウンター席のみ）	https://tabelog.com/tokyo/A1303/A130301/13008320/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72119/72119432.jpg?token=fb1d27e&api=v2
炙り味噌らーめん 麺匠 真武咲弥 渋谷店 （SHINBUSAKIYA）	3.58	神泉駅	03-6416-3778	東京都渋谷区道玄坂2-10-3	35.657837325041896	139.69668423121817	［月～木]11:00～翌5:00（l.o.4:45）[金～土]11:00～翌7:00（l.o.6:45）［日］11：00～翌2：00（l.o.1:45） 日曜営業	なし	28席 （１Ｆ：カウンター10席／テーブル6席、２Ｆ：カウンター4席／テーブル8席）	https://tabelog.com/tokyo/A1303/A130301/13109578/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/9647/9647812.jpg?token=72e7689&api=v2
亜寿加 （あすか）	3.58	渋谷駅	03-3461-3383	東京都渋谷区桜丘町2-11 荻野ビル　１Ｆ	35.65720441986911	139.7014180338831	11:00～20:00（L.O.19:50）※スープ切れ次第終了	日曜・祝日（※ＧＭ休業、お盆休み、年末年始休みあり）	17席 （カウンター席のみ。）	https://tabelog.com/tokyo/A1303/A130301/13001715/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72810/72810212.jpg?token=6827a36&api=v2
麺の坊 砦 （めんのぼうとりで）	3.58	神泉駅	03-3780-4450	東京都渋谷区神泉町20-23	35.65716591616554	139.69142858749728	11:00～翌3:00（L.O.翌2:40） 日曜営業	水曜日	26席 （カウンター11席、大テーブル10席、小テーブル5席）	https://tabelog.com/tokyo/A1303/A130301/13003402/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/21935/21935965.jpg?token=0973394&api=v2
うさぎ	3.58	神泉駅	03-3464-4111	東京都渋谷区神泉町8-13 アーガス霜田ビル 1F	35.65570249867416	139.6935520896335	［月～金］11:30～14:30（L.O.）／18:00～22:00（L.O.）［土］11:30～14:30（L.O.）	日曜日、祝日	11席 （カウンター１１席）	https://tabelog.com/tokyo/A1303/A130301/13041115/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/24664/24664002.jpg?token=aea110c&api=v2
道玄坂　マンモス	3.58	神泉駅	03-5459-3956	東京都渋谷区道玄坂2-10-1	35.65769789274102	139.69652563969743	［月～金］11:30～16:00／17:30～23:00［土・日・祝］11:30～22:00 日曜営業	無休（但し年末年始•お盆はお休み）	11席 （カウンターのみ）	https://tabelog.com/tokyo/A1303/A130301/13122700/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/89735/89735053.jpg?token=5487f96&api=v2
なかじま	3.58	渋谷駅	03-5774-1601	東京都渋谷区渋谷3-18-7 ナルセビル 1F	35.657098640520196	139.7038608914302	［平日］ 11:00 - 26:00 ［土日］ 11:00 - 23:00 （L.O.22：30） 日曜営業	無休	20席 （カウンター10席、テーブル4人席×1、2人席×1、半テラス4席×1）	https://tabelog.com/tokyo/A1303/A130301/13025864/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/76552/76552970.jpg?token=2700e0d&api=v2
ラーメン凪 豚王 渋谷本店 （ブタオウ【旧店名】ラーメン専門店 凪）	3.58	渋谷駅	03-3499-0390	東京都渋谷区東1-3-1 カミニート　１Ｆ	35.6575245043809	139.7082163434358	月〜土　11:00-24:00(ラストオーダー 23:30) 日曜営業	日曜日	28席	https://tabelog.com/tokyo/A1303/A130301/13024273/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/72342/72342831.jpg?token=2831a39&api=v2
つなぎ	3.58	恵比寿駅	050-5872-6450	東京都渋谷区恵比寿1-4-1 アーバンハウス 1F	35.647727277575925	139.7115717936262	【平日・土】11:30～23:00【日・祝】11:30～22:00材料売り切れ次第終了となります。【年末年始の営業時間】12/29 15時まで12/30～1/4 休業1/5～通常営業 日曜営業	不定休	12席	https://tabelog.com/tokyo/A1303/A130302/13157556/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/24114/24114805.jpg?token=122c7e1&api=v2
鬼そば　藤谷	3.58	渋谷駅	03-5428-0821	東京都渋谷区宇田川町24-6 渋ビルヂング 5F	35.6602793329787	139.69937000684183	11:30～15:00、17:00～22:00 日曜営業	木曜日	14席 （カウンター6席、テーブル2人席×4）	https://tabelog.com/tokyo/A1303/A130301/13147342/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/43984/43984868.jpg?token=323fd74&api=v2
中華そば すずらん	3.58	恵比寿駅	03-5422-6705	東京都渋谷区恵比寿1-7-12 久保ビル 1F	35.648233870344505	139.71044325291558	11:30～15:30 18:00～23:00(L.O.22:30) 日曜営業	不定休	11席 （カウンター11席）	https://tabelog.com/tokyo/A1303/A130302/13173000/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/54006/54006973.jpg?token=fdeae0a&api=v2
麺屋ぬかじ	3.58	渋谷駅	03-3476-8148	東京都渋谷区宇田川町3-12 monostep2 1F	35.66270183787778	139.69858190520102	[月～金]11:00～16:00 、18:00～21:00[土・祝]11:00～17:00	日曜		https://tabelog.com/tokyo/A1303/A130301/13113668/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/93477/93477406.jpg?token=64824d4&api=v2
まぜそば 三ツ星	3.58	恵比寿駅	03-6455-0552	東京都渋谷区恵比寿西1-13-2 サンキビル 1F	35.64751807254369	139.7080943142847	[月～木]11:30～15:00 18:30～翌01:00[金・土]11:30～15:00 18:30～翌02:00[日・祝]11:30～15:00 18:30～22:00 日曜営業	不定休	7席 （カウンター席のみ）	https://tabelog.com/tokyo/A1303/A130302/13177212/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/40368/40368201.jpg?token=f30a33e&api=v2
ちばから 渋谷道玄坂店	3.58	神泉駅	03-6809-0568	東京都渋谷区道玄坂2-22-2 SHIBUYA道玄坂ビル1956　1F	35.659644889966664	139.69556701855674	11:30〜15:0017:00〜22:00（L.O.21:30） 日曜営業	毎週月曜日 ※臨時休業あり、Twitter要確認	17席 （カウンター7席、テーブル10席）	https://tabelog.com/tokyo/A1303/A130301/13198896/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92784/92784017.jpg?token=855a669&api=v2
